num_stations,driver_id,model,battery_capacity,efficiency,battery_level_end,mileage,trip_start_time,trip_end_time,trip_time,queue_time,charge_time,charges,db,epoch
32,1,L,95,0.19,53.39,616.0,0,390.1287586173926,390.1287586173926,0.0,36.732000000000006,1,0,1
32,2,S,55,0.17,48.2,616.0,0,395.8847586173926,395.8847586173926,0.0,42.488,2,0,1
32,3,S,55,0.17,51.6,616.0,0,422.98075861739255,422.98075861739255,26.73599999999999,42.848,2,0,1
32,4,M,75,0.18,32.160000000000004,616.0,0,382.29275861739256,382.29275861739256,0.0,28.895999999999997,1,0,1
32,5,XL,120,0.2,80.19999999999999,616.0,0,400.19675861739256,400.19675861739256,0.0,46.800000000000004,1,0,1
32,6,S,55,0.17,4.339999999999996,616.0,0,375.38075861739253,375.38075861739253,0.0,21.984,1,0,1
32,7,XL,120,0.2,76.19999999999999,616.0,0,437.5687586173926,437.5687586173926,0.0,47.440000000000005,1,0,1
32,8,S,55,0.17,38.17,616.0,0,417.3767586173926,417.3767586173926,0.0,43.596000000000004,2,0,1
32,9,M,75,0.18,32.160000000000004,616.0,0,410.94875861739257,410.94875861739257,28.895999999999987,28.655999999999995,1,0,1
32,10,S,55,0.17,41.57,616.0,0,396.3927586173926,396.3927586173926,0.0,42.996,2,0,1
32,11,XL,120,0.2,108.0,616.0,0,399.87675861739257,399.87675861739257,0.0,46.480000000000004,1,0,1
32,12,S,55,0.17,44.8,616.0,0,468.8207586173926,468.8207586173926,73.13599999999997,42.288,2,0,1
32,13,S,55,0.17,4.339999999999996,616.0,0,375.22075861739256,375.22075861739256,0.0,21.824,1,0,1
32,14,S,55,0.17,38.17,616.0,0,395.7527586173926,395.7527586173926,0.0,42.356,2,0,1
32,15,L,95,0.19,42.18,616.0,0,390.0447586173925,390.0447586173925,0.0,36.648,1,0,1
32,16,M,75,0.18,17.760000000000005,616.0,0,382.8527586173925,382.8527586173925,0.0,29.456,1,0,1
32,17,M,75,0.18,14.160000000000004,616.0,0,404.3967586173925,404.3967586173925,0.0,29.775999999999996,1,0,1
32,18,L,95,0.19,57.19,616.0,0,437.28875861739255,437.28875861739255,46.79999999999998,37.092,1,0,1
32,19,XL,120,0.2,88.2,616.0,0,399.99675861739263,399.99675861739263,0.0,46.599999999999994,1,0,1
32,20,XL,120,0.2,96.2,616.0,0,400.0367586173926,400.0367586173926,0.0,46.64000000000001,1,0,1
32,21,S,55,0.17,44.8,616.0,0,490.4447586173926,490.4447586173926,93.51999999999998,43.528,2,0,1
32,22,XL,120,0.2,68.4,616.0,0,401.1167586173926,401.1167586173926,0.0,47.720000000000006,1,0,1
32,23,S,55,0.17,48.2,616.0,0,417.50875861739263,417.50875861739263,0.0,42.647999999999996,2,0,1
32,24,XL,120,0.2,76.19999999999999,616.0,0,485.2887586173926,485.2887586173926,84.172,47.720000000000006,1,0,1
32,25,M,75,0.18,35.58,616.0,0,514.2327586173926,514.2327586173926,131.89200000000002,28.944,1,0,1
32,26,XL,120,0.2,76.19999999999999,616.0,0,562.0327586173926,562.0327586173926,160.83600000000004,47.8,1,0,1
32,27,M,75,0.18,14.160000000000004,616.0,0,433.45275861739253,433.45275861739253,50.99999999999997,29.056,1,0,1
32,28,S,55,0.17,48.2,616.0,0,421.82075861739264,421.82075861739264,0.0,43.44800000000001,2,0,1
32,29,XL,120,0.2,112.0,616.0,0,400.1967586173926,400.1967586173926,0.0,46.800000000000004,1,0,1
32,30,S,55,0.17,41.57,616.0,0,418.0167586173926,418.0167586173926,21.372,42.79600000000001,2,0,1
32,31,M,75,0.18,32.160000000000004,616.0,0,440.00475861739255,440.00475861739255,57.55199999999999,29.055999999999994,1,0,1
32,32,S,55,0.17,34.769999999999996,616.0,0,436.9767586173926,436.9767586173926,0.0,83.58000000000001,2,0,1
32,33,S,55,0.17,44.8,616.0,0,512.0687586173926,512.0687586173926,95.36000000000001,42.647999999999996,2,0,1
32,34,S,55,0.17,51.6,616.0,0,476.7807586173925,476.7807586173925,80.05599999999998,43.328,2,0,1
32,35,M,75,0.18,28.560000000000002,616.0,0,430.85275861739257,430.85275861739257,47.72,29.736000000000004,1,0,1
32,36,XL,120,0.2,88.2,616.0,0,399.99675861739263,399.99675861739263,0.0,46.599999999999994,1,0,1
32,37,S,55,0.17,44.8,616.0,0,533.6927586173927,533.6927586173927,136.84800000000007,43.448,2,0,1
32,38,XL,120,0.2,116.0,616.0,0,401.35675861739253,401.35675861739253,0.0,47.96,1,0,1
32,39,S,55,0.17,51.6,616.0,0,498.40475861739253,498.40475861739253,101.75999999999996,43.048,2,0,1
32,40,XL,120,0.2,72.4,616.0,0,486.64475861739254,486.64475861739254,86.60799999999998,46.64000000000001,1,0,1
32,41,M,75,0.18,17.760000000000005,616.0,0,382.49275861739255,382.49275861739255,0.0,29.096000000000004,1,0,1
32,42,XL,120,0.2,108.0,616.0,0,447.19675861739256,447.19675861739256,0.0,47.32,1,0,1
32,43,M,75,0.18,10.560000000000002,616.0,0,404.31675861739257,404.31675861739257,0.0,29.895999999999997,1,0,1
32,44,S,55,0.17,44.8,616.0,0,555.3167586173927,555.3167586173927,158.4720000000001,43.448,2,0,1
32,45,S,55,0.17,51.6,616.0,0,520.0287586173926,520.0287586173926,123.18399999999994,42.928,2,0,1
32,46,S,55,0.17,38.17,616.0,0,439.00075861739265,439.00075861739265,43.24800000000009,42.356,2,0,1
32,47,S,55,0.17,51.6,616.0,0,541.6527586173926,541.6527586173926,144.48799999999997,43.128,2,0,1
32,48,L,95,0.19,38.38,616.0,0,391.2047586173926,391.2047586173926,0.0,37.80800000000001,1,0,1
32,49,M,75,0.18,24.96,616.0,0,418.86075861739255,418.86075861739255,36.647999999999996,28.815999999999995,1,0,1
32,50,S,55,0.17,51.6,616.0,0,563.2767586173926,563.2767586173926,165.992,43.528000000000006,2,0,1
32,1,XL,120,0.2,104.2,616.0,0,400.19675861739256,400.19675861739256,0.0,46.800000000000004,1,0,2
32,2,S,55,0.17,48.2,616.0,0,437.7327586173926,437.7327586173926,0.0,84.33600000000001,2,0,2
32,3,XL,120,0.2,96.2,616.0,0,401.3167586173926,401.3167586173926,0.0,47.92,1,0,2
32,4,L,95,0.19,53.39,616.0,0,389.9687586173926,389.9687586173926,0.0,36.572,1,0,2
32,5,S,55,0.17,34.769999999999996,616.0,0,422.94075861739265,422.94075861739265,27.268000000000086,42.276,2,0,2
32,6,S,55,0.17,38.17,616.0,0,421.7007586173926,421.7007586173926,25.587999999999965,42.716,2,0,2
32,7,S,55,0.17,4.339999999999996,616.0,0,375.34075861739257,375.34075861739257,0.0,21.944000000000003,1,0,2
32,8,S,55,0.17,44.8,616.0,0,574.1487586173927,574.1487586173927,38.74800000000005,182.004,2,0,2
32,9,XL,120,0.2,100.2,616.0,0,401.15675861739254,401.15675861739254,0.0,47.760000000000005,1,0,2
32,10,S,55,0.17,48.2,616.0,0,500.4447586173926,500.4447586173926,62.71200000000002,84.33600000000001,2,0,2
32,11,S,55,0.17,0.9399999999999977,616.0,0,374.54075861739256,374.54075861739256,0.0,21.144000000000002,1,0,2
32,12,S,55,0.17,34.769999999999996,616.0,0,444.56475861739267,444.56475861739267,48.89200000000011,42.276,2,0,2
32,13,M,75,0.18,14.160000000000004,616.0,0,382.8927586173926,382.8927586173926,0.0,29.496000000000002,1,0,2
32,14,S,55,0.17,38.17,616.0,0,422.78075861739256,422.78075861739256,26.267999999999972,43.116,2,0,2
32,15,S,55,0.17,51.6,616.0,0,425.34075861739257,425.34075861739257,29.49600000000001,42.448,2,0,2
32,16,XL,120,0.2,84.19999999999999,616.0,0,401.15675861739254,401.15675861739254,0.0,47.760000000000005,1,0,2
32,17,L,95,0.19,72.39,616.0,0,391.2887586173926,391.2887586173926,0.0,37.892,1,0,2
32,18,S,55,0.17,44.8,616.0,0,552.5247586173926,552.5247586173926,0.0,178.404,2,0,2
32,19,S,55,0.17,48.2,616.0,0,563.0367586173926,563.0367586173926,125.42400000000004,84.21600000000001,2,0,2
32,20,S,55,0.17,41.57,616.0,0,396.4727586173926,396.4727586173926,0.0,43.076,2,0,2
32,21,XL,120,0.2,112.0,616.0,0,400.6767586173926,400.6767586173926,0.0,47.28,1,0,2
32,22,S,55,0.17,38.17,616.0,0,443.3247586173926,443.3247586173926,47.37199999999997,42.556,2,0,2
32,23,S,55,0.17,41.57,616.0,0,417.61675861739263,417.61675861739263,0.0,43.316,2,0,2
32,24,S,55,0.17,48.2,616.0,0,627.3087586173926,627.3087586173926,188.01600000000002,85.896,2,0,2
32,25,XL,120,0.2,84.19999999999999,616.0,0,399.9967586173925,399.9967586173925,0.0,46.599999999999994,1,0,2
32,26,S,55,0.17,51.6,616.0,0,447.28475861739264,447.28475861739264,50.32000000000002,43.568,2,0,2
32,27,XL,120,0.2,88.2,616.0,0,494.2767586173926,494.2767586173926,0.0,140.88000000000002,1,0,2
32,28,S,55,0.17,44.8,616.0,0,595.7727586173927,595.7727586173927,58.27200000000005,184.104,2,0,2
32,29,S,55,0.17,44.8,616.0,0,530.9007586173926,530.9007586173926,0.0,177.504,2,0,2
32,30,XL,120,0.2,84.19999999999999,616.0,0,446.5167586173925,446.5167586173925,46.599999999999966,46.52,1,0,2
32,31,S,55,0.17,48.2,616.0,0,690.9807586173927,690.9807586173927,252.288,85.296,2,0,2
32,32,S,55,0.17,38.17,616.0,0,444.4047586173926,444.4047586173926,26.0,43.516,2,0,2
32,33,L,95,0.19,45.98,616.0,0,391.2847586173926,391.2847586173926,0.0,37.888,1,0,2
32,34,XL,120,0.2,100.2,616.0,0,400.07675861739256,400.07675861739256,0.0,46.68,1,0,2
32,35,XL,120,0.2,96.2,616.0,0,438.9687586173926,438.9687586173926,0.0,47.68,1,0,2
32,36,M,75,0.18,32.160000000000004,616.0,0,439.9647586173926,439.9647586173926,0.0,86.56799999999998,1,0,2
32,37,M,75,0.18,24.96,616.0,0,383.1327586173926,383.1327586173926,0.0,29.736000000000004,1,0,2
32,38,L,95,0.19,34.58,616.0,0,390.56475861739256,390.56475861739256,0.0,37.168,1,0,2
32,39,S,55,0.17,41.57,616.0,0,395.9927586173926,395.9927586173926,0.0,42.596000000000004,2,0,2
32,40,M,75,0.18,21.36,616.0,0,382.7327586173925,382.7327586173925,0.0,29.336,1,0,2
32,41,M,75,0.18,17.760000000000005,616.0,0,383.0927586173925,383.0927586173925,0.0,29.696000000000005,1,0,2
32,42,S,55,0.17,0.9399999999999977,616.0,0,396.0847586173926,396.0847586173926,0.0,21.544,1,0,2
32,43,S,55,0.17,38.17,616.0,0,464.9487586173926,464.9487586173926,69.03600000000007,42.516,2,0,2
32,44,L,95,0.19,60.99,616.0,0,438.5687586173925,438.5687586173925,47.75999999999999,37.412000000000006,1,0,2
32,45,S,55,0.17,48.2,616.0,0,753.6927586173927,753.6927586173927,315.96000000000004,84.33600000000001,2,0,2
32,46,S,55,0.17,51.6,616.0,0,468.1087586173926,468.1087586173926,72.26400000000004,42.448,2,0,2
32,47,S,55,0.17,0.9399999999999977,616.0,0,404.39675861739255,404.39675861739255,29.695999999999998,21.304000000000002,1,0,2
32,48,S,55,0.17,0.9399999999999977,616.0,0,412.1087586173926,412.1087586173926,37.168000000000006,21.544,1,0,2
32,49,S,55,0.17,38.17,616.0,0,466.0287586173926,466.0287586173926,70.31600000000002,42.316,2,0,2
32,50,XL,120,0.2,80.19999999999999,616.0,0,400.4767586173926,400.4767586173926,0.0,47.080000000000005,1,0,2
32,1,M,75,0.18,10.560000000000002,616.0,0,382.81275861739255,382.81275861739255,0.0,29.415999999999997,1,0,3
32,2,S,55,0.17,41.57,616.0,0,421.7407586173926,421.7407586173926,25.30800000000005,43.036,2,0,3
32,3,S,55,0.17,48.2,616.0,0,396.0847586173926,396.0847586173926,0.0,42.688,2,0,3
32,4,S,55,0.17,41.57,616.0,0,443.3647586173926,443.3647586173926,47.17200000000004,42.79600000000001,2,0,3
32,5,XL,120,0.2,88.2,616.0,0,399.8767586173926,399.8767586173926,0.0,46.480000000000004,1,0,3
32,6,XL,120,0.2,116.0,616.0,0,401.35675861739253,401.35675861739253,0.0,47.96,1,0,3
32,7,XL,120,0.2,88.2,616.0,0,401.2767586173926,401.2767586173926,0.0,47.88,1,0,3
32,8,XL,120,0.2,80.19999999999999,616.0,0,400.2767586173926,400.2767586173926,0.0,46.88,1,0,3
32,9,XL,120,0.2,68.4,616.0,0,496.31675861739257,496.31675861739257,0.0,142.92000000000002,1,0,3
32,10,M,75,0.18,6.960000000000008,616.0,0,382.1327586173926,382.1327586173926,0.0,28.736000000000004,1,0,3
32,11,XL,120,0.2,84.19999999999999,616.0,0,400.07675861739256,400.07675861739256,0.0,46.68,1,0,3
32,12,XL,120,0.2,80.19999999999999,616.0,0,400.07675861739256,400.07675861739256,0.0,46.68,1,0,3
32,13,S,55,0.17,38.17,616.0,0,396.59275861739263,396.59275861739263,0.0,43.196,2,0,3
32,14,L,95,0.19,45.98,616.0,0,464.42075861739255,464.42075861739255,0.0,111.02399999999999,1,0,3
32,15,L,95,0.19,57.19,616.0,0,436.88875861739257,436.88875861739257,46.67999999999998,36.812000000000005,1,0,3
32,16,L,95,0.19,49.78,616.0,0,390.0847586173926,390.0847586173926,0.0,36.688,1,0,3
32,17,XL,120,0.2,96.2,616.0,0,495.47675861739265,495.47675861739265,0.0,142.08,1,0,3
32,18,S,55,0.17,51.6,616.0,0,396.36475861739257,396.36475861739257,0.0,42.968,2,0,3
32,19,XL,120,0.2,72.4,616.0,0,437.2447586173926,437.2447586173926,0.0,47.160000000000004,1,0,3
32,20,L,95,0.19,34.58,616.0,0,390.0847586173926,390.0847586173926,0.0,36.688,1,0,3
32,21,L,95,0.19,49.78,616.0,0,475.1327586173926,475.1327586173926,83.84800000000004,37.888000000000005,1,0,3
32,22,S,55,0.17,34.769999999999996,616.0,0,560.3487586173926,560.3487586173926,121.34800000000007,85.604,2,0,3
32,23,S,55,0.17,4.339999999999996,616.0,0,375.38075861739253,375.38075861739253,0.0,21.984,1,0,3
32,24,S,55,0.17,44.8,616.0,0,396.12475861739256,396.12475861739256,0.0,42.727999999999994,2,0,3
32,25,S,55,0.17,0.9399999999999977,616.0,0,374.0607586173926,374.0607586173926,0.0,20.664,1,0,3
32,26,XL,120,0.2,68.4,616.0,0,494.99675861739263,494.99675861739263,0.0,141.60000000000002,1,0,3
32,27,L,95,0.19,53.39,616.0,0,390.44875861739257,390.44875861739257,0.0,37.052,1,0,3
32,28,L,95,0.19,53.39,616.0,0,390.4887586173926,390.4887586173926,0.0,37.092,1,0,3
32,29,M,75,0.18,17.760000000000005,616.0,0,403.9967586173926,403.9967586173926,0.0,29.936,1,0,3
32,30,S,55,0.17,4.339999999999996,616.0,0,375.22075861739256,375.22075861739256,0.0,21.824,1,0,3
32,31,XL,120,0.2,68.4,616.0,0,494.7567586173926,494.7567586173926,0.0,141.36,1,0,3
32,32,XL,120,0.2,92.2,616.0,0,400.07675861739256,400.07675861739256,0.0,46.68,1,0,3
32,33,S,55,0.17,38.17,616.0,0,396.4727586173926,396.4727586173926,0.0,43.076,2,0,3
32,34,S,55,0.17,48.2,616.0,0,416.7887586173926,416.7887586173926,21.063999999999993,42.328,2,0,3
32,35,XL,120,0.2,68.4,616.0,0,607.3407586173926,607.3407586173926,0.0,142.92000000000002,1,0,3
32,36,XL,120,0.2,76.19999999999999,616.0,0,437.4887586173926,437.4887586173926,0.0,47.04,1,0,3
32,37,XL,120,0.2,108.0,616.0,0,399.9967586173925,399.9967586173925,0.0,46.599999999999994,1,0,3
32,38,S,55,0.17,38.17,616.0,0,417.6047586173926,417.6047586173926,21.452000000000012,42.756,2,0,3
32,39,S,55,0.17,41.57,616.0,0,464.98875861739265,464.98875861739265,69.11600000000008,42.476,2,0,3
32,40,L,95,0.19,60.99,616.0,0,391.32875861739257,391.32875861739257,0.0,37.932,1,0,3
32,41,M,75,0.18,35.58,616.0,0,419.1927586173926,419.1927586173926,37.09200000000001,28.703999999999997,1,0,3
32,42,XL,120,0.2,96.2,616.0,0,495.71675861739266,495.71675861739266,0.0,142.32000000000002,1,0,3
32,43,XL,120,0.2,104.2,616.0,0,400.1167586173926,400.1167586173926,0.0,46.720000000000006,1,0,3
32,44,S,55,0.17,41.57,616.0,0,486.61275861739267,486.61275861739267,90.62000000000008,42.596000000000004,2,0,3
32,45,XL,120,0.2,72.4,616.0,0,522.8127586173925,522.8127586173925,121.73600000000002,47.68,1,0,3
32,46,S,55,0.17,44.8,616.0,0,417.90875861739255,417.90875861739255,0.0,43.408,2,0,3
32,47,S,55,0.17,41.57,616.0,0,508.2367586173927,508.2367586173927,111.60400000000008,43.236000000000004,2,0,3
32,48,XL,120,0.2,100.2,616.0,0,400.9967586173926,400.9967586173926,0.0,47.6,1,0,3
32,49,M,75,0.18,14.160000000000004,616.0,0,403.47675861739253,403.47675861739253,0.0,28.736000000000004,1,0,3
32,50,S,55,0.17,48.2,616.0,0,426.14075861739263,426.14075861739263,29.415999999999997,43.328,2,0,3
32,1,L,95,0.19,57.19,616.0,0,391.20875861739256,391.20875861739256,0.0,37.812,1,0,4
32,2,S,55,0.17,34.769999999999996,616.0,0,439.2007586173926,439.2007586173926,0.0,85.804,2,0,4
32,3,XL,120,0.2,112.0,616.0,0,400.55675861739263,400.55675861739263,0.0,47.160000000000004,1,0,4
32,4,S,55,0.17,38.17,616.0,0,422.6207586173926,422.6207586173926,26.188000000000045,43.036,2,0,4
32,5,L,95,0.19,53.39,616.0,0,389.88875861739257,389.88875861739257,0.0,36.492000000000004,1,0,4
32,6,S,55,0.17,41.57,616.0,0,395.79275861739256,395.79275861739256,0.0,42.396,2,0,4
32,7,M,75,0.18,21.36,616.0,0,382.69275861739254,382.69275861739254,0.0,29.296,1,0,4
32,8,L,95,0.19,53.39,616.0,0,390.32875861739257,390.32875861739257,0.0,36.932,1,0,4
32,9,S,55,0.17,48.2,616.0,0,422.18075861739266,422.18075861739266,25.77600000000001,43.008,2,0,4
32,10,XL,120,0.2,96.2,616.0,0,493.0767586173926,493.0767586173926,0.0,139.68,1,0,4
32,11,XL,120,0.2,108.0,616.0,0,400.27675861739255,400.27675861739255,0.0,46.88,1,0,4
32,12,S,55,0.17,44.8,616.0,0,417.3887586173926,417.3887586173926,0.0,42.808,2,0,4
32,13,XL,120,0.2,84.19999999999999,616.0,0,495.95675861739255,495.95675861739255,0.0,142.56000000000003,1,0,4
32,14,L,95,0.19,42.18,616.0,0,390.2847586173925,390.2847586173925,0.0,36.888,1,0,4
32,15,XL,120,0.2,112.0,616.0,0,400.4367586173926,400.4367586173926,0.0,47.04,1,0,4
32,16,S,55,0.17,44.8,616.0,0,395.7647586173926,395.7647586173926,0.0,42.367999999999995,2,0,4
32,17,S,55,0.17,44.8,616.0,0,421.90075861739257,421.90075861739257,20.744,42.327999999999996,2,0,4
32,18,M,75,0.18,35.58,616.0,0,382.0607586173926,382.0607586173926,0.0,28.663999999999998,1,0,4
32,19,XL,120,0.2,104.2,616.0,0,401.19675861739256,401.19675861739256,0.0,47.8,1,0,4
32,20,XL,120,0.2,72.4,616.0,0,400.9167586173926,400.9167586173926,0.0,47.52,1,0,4
32,21,S,55,0.17,44.8,616.0,0,422.90075861739257,422.90075861739257,21.183999999999997,42.448,2,0,4
32,22,S,55,0.17,41.57,616.0,0,417.4167586173926,417.4167586173926,0.0,43.236000000000004,2,0,4
32,23,L,95,0.19,57.19,616.0,0,391.1287586173926,391.1287586173926,0.0,37.732,1,0,4
32,24,XL,120,0.2,96.2,616.0,0,495.11675861739263,495.11675861739263,0.0,141.72,1,0,4
32,25,S,55,0.17,0.9399999999999977,616.0,0,374.50075861739253,374.50075861739253,0.0,21.104,1,0,4
32,26,XL,120,0.2,104.2,616.0,0,400.5567586173926,400.5567586173926,0.0,47.160000000000004,1,0,4
32,27,S,55,0.17,0.9399999999999977,616.0,0,374.54075861739256,374.54075861739256,0.0,21.144000000000002,1,0,4
32,28,S,55,0.17,41.57,616.0,0,422.1807586173926,422.1807586173926,20.772000000000006,42.356,2,0,4
32,29,S,55,0.17,48.2,616.0,0,443.8047586173927,443.8047586173927,47.12000000000006,43.288,2,0,4
32,30,S,55,0.17,41.57,616.0,0,422.8207586173926,422.8207586173926,21.61200000000001,42.756,2,0,4
32,31,XL,120,0.2,80.19999999999999,616.0,0,399.83675861739255,399.83675861739255,0.0,46.44,1,0,4
32,32,L,95,0.19,68.59,616.0,0,390.2487586173925,390.2487586173925,0.0,36.852,1,0,4
32,33,S,55,0.17,44.8,616.0,0,439.01275861739265,439.01275861739265,41.44800000000001,43.007999999999996,2,0,4
32,34,XL,120,0.2,96.2,616.0,0,493.6767586173926,493.6767586173926,0.0,140.28,1,0,4
32,35,M,75,0.18,28.560000000000002,616.0,0,383.17275861739256,383.17275861739256,0.0,29.775999999999996,1,0,4
32,36,XL,120,0.2,84.19999999999999,616.0,0,635.9967586173925,635.9967586173925,142.56,140.04,1,0,4
32,37,S,55,0.17,41.57,616.0,0,439.0407586173926,439.0407586173926,41.504000000000005,43.236000000000004,2,0,4
32,38,S,55,0.17,38.17,616.0,0,444.2447586173926,444.2447586173926,25.880000000000052,43.556,2,0,4
32,39,S,55,0.17,51.6,616.0,0,395.7247586173926,395.7247586173926,0.0,42.328,2,0,4
32,40,XL,120,0.2,92.2,616.0,0,400.7967586173926,400.7967586173926,0.0,47.400000000000006,1,0,4
32,41,M,75,0.18,10.560000000000002,616.0,0,382.7327586173926,382.7327586173926,0.0,29.336,1,0,4
32,42,M,75,0.18,17.760000000000005,616.0,0,403.47675861739253,403.47675861739253,0.0,28.976,1,0,4
32,43,S,55,0.17,48.2,616.0,0,469.70075861739264,469.70075861739264,51.59200000000004,43.328,2,0,4
32,44,L,95,0.19,60.99,616.0,0,746.3127586173925,746.3127586173925,282.59999999999997,110.31600000000002,1,0,4
32,45,S,55,0.17,48.2,616.0,0,465.4287586173927,465.4287586173927,69.46400000000011,42.568,2,0,4
32,46,XL,120,0.2,112.0,616.0,0,448.0767586173926,448.0767586173926,0.0,47.64,1,0,4
32,47,XL,120,0.2,100.2,616.0,0,400.9967586173926,400.9967586173926,0.0,47.6,1,0,4
32,48,XL,120,0.2,108.0,616.0,0,401.27675861739255,401.27675861739255,0.0,47.88,1,0,4
32,49,S,55,0.17,48.2,616.0,0,487.0527586173927,487.0527586173927,91.16800000000012,42.488,2,0,4
